step,loss_value_function,loss_FOC_g,loss_FOC_a,loss_FOC_d,loss_FOC_S_g,loss_FOC_S_a,elapsed_time
260000,6.68698e-03,1.17472e-01,1.19221e-01,1.09088e-01,1.98916e-01,9.89958e-01,1344
261000,6.71275e-03,1.19089e-01,1.19176e-01,1.07767e-01,1.15510e-01,9.89952e-01,1349
262000,6.72606e-03,1.22437e-01,1.16826e-01,1.10696e-01,1.07716e-01,9.89944e-01,1354
263000,6.58544e-03,1.19462e-01,1.18369e-01,1.09497e-01,6.16995e-01,9.89906e-01,1359
264000,6.79254e-03,1.23418e-01,1.19539e-01,1.11422e-01,8.22138e-02,9.89926e-01,1364
265000,6.63357e-03,1.21869e-01,1.18871e-01,1.09368e-01,6.26485e-01,9.89954e-01,1369
266000,6.74615e-03,1.22131e-01,1.20557e-01,1.08808e-01,8.84649e-02,9.89965e-01,1374
267000,6.71881e-03,1.22328e-01,1.19175e-01,1.09739e-01,2.32898e-01,9.89970e-01,1379
268000,6.63659e-03,1.18508e-01,1.17061e-01,1.09712e-01,8.83940e-02,9.89943e-01,1384
269000,6.69724e-03,1.22485e-01,1.17751e-01,1.11158e-01,4.92242e-01,9.89942e-01,1389
270000,6.85778e-03,1.20270e-01,1.23261e-01,1.09597e-01,2.03921e-01,9.89948e-01,1394
271000,6.67041e-03,1.22629e-01,1.16218e-01,1.10092e-01,1.86069e-01,9.89973e-01,1399
272000,6.65323e-03,1.21662e-01,1.16232e-01,1.11279e-01,1.19969e-01,9.89954e-01,1404
273000,6.52817e-03,1.17894e-01,1.19347e-01,1.08563e-01,1.88259e-01,9.89980e-01,1409
274000,6.80647e-03,1.22072e-01,1.19833e-01,1.09121e-01,1.32212e-01,9.89986e-01,1414
275000,6.70690e-03,1.23436e-01,1.14701e-01,1.10405e-01,1.09053e-01,9.89970e-01,1419
276000,6.71255e-03,1.18832e-01,1.20417e-01,1.08078e-01,2.52150e-01,9.89955e-01,1424
277000,6.68342e-03,1.21553e-01,1.18621e-01,1.08894e-01,5.02028e-01,9.89938e-01,1429
278000,6.74396e-03,1.16733e-01,1.21724e-01,1.07361e-01,1.98167e-01,9.89952e-01,1434
279000,6.76230e-03,1.22307e-01,1.21457e-01,1.08204e-01,2.03295e-01,9.89968e-01,1439
280000,6.71031e-03,1.14697e-01,1.21363e-01,1.07103e-01,3.09098e-01,9.89955e-01,1444
281000,6.65626e-03,1.19555e-01,1.17799e-01,1.08958e-01,6.17514e-01,9.89950e-01,1449
282000,6.63652e-03,1.20682e-01,1.16996e-01,1.08885e-01,2.77527e-01,9.89972e-01,1454
283000,6.71831e-03,1.16993e-01,1.19488e-01,1.06771e-01,1.28109e-01,9.89968e-01,1459
284000,6.57455e-03,1.18971e-01,1.19398e-01,1.08931e-01,9.75755e-02,9.89970e-01,1464
285000,6.62165e-03,1.21860e-01,1.16530e-01,1.08809e-01,3.33655e-01,9.89955e-01,1469
286000,6.81864e-03,1.22420e-01,1.20969e-01,1.09190e-01,9.50418e-02,9.89976e-01,1474
287000,6.74423e-03,1.19497e-01,1.20020e-01,1.09694e-01,4.15593e-02,9.89976e-01,1479
288000,6.62152e-03,1.19350e-01,1.19808e-01,1.08880e-01,3.66292e-02,9.89974e-01,1484
289000,6.61566e-03,1.16235e-01,1.20279e-01,1.08275e-01,7.64962e-02,9.89973e-01,1489
290000,6.70486e-03,1.19568e-01,1.18008e-01,1.10108e-01,1.53334e-02,9.89976e-01,1494
291000,6.72072e-03,1.20082e-01,1.18736e-01,1.09322e-01,1.58347e-01,9.89974e-01,1499
292000,6.70688e-03,1.19693e-01,1.20639e-01,1.08030e-01,4.82791e-02,9.89975e-01,1504
293000,6.75166e-03,1.24270e-01,1.17681e-01,1.11875e-01,6.36850e-02,9.89980e-01,1509
294000,6.78912e-03,1.23263e-01,1.19003e-01,1.10682e-01,2.80149e-02,9.89982e-01,1514
295000,6.66944e-03,1.20264e-01,1.16902e-01,1.08340e-01,6.66689e-02,9.89971e-01,1519
296000,6.88313e-03,1.18702e-01,1.22215e-01,1.08407e-01,8.29694e-02,9.89979e-01,1524
297000,6.68963e-03,1.22159e-01,1.18169e-01,1.10180e-01,1.37586e-02,9.89985e-01,1529
298000,6.57426e-03,1.17345e-01,1.20152e-01,1.08188e-01,5.15237e-02,9.89989e-01,1534
299000,6.67793e-03,1.17864e-01,1.19546e-01,1.08187e-01,1.01461e-01,9.89970e-01,1539
300000,6.68370e-03,1.21290e-01,1.17257e-01,1.09243e-01,5.15855e-02,9.89979e-01,1544
301000,6.67424e-03,1.17284e-01,1.19307e-01,1.08620e-01,8.86191e-02,9.89976e-01,1549
302000,6.82267e-03,1.20726e-01,1.23896e-01,1.08149e-01,2.63800e-02,9.89974e-01,1554
303000,6.77347e-03,1.25015e-01,1.18835e-01,1.11393e-01,6.18115e-02,9.89982e-01,1559
304000,6.62598e-03,1.18353e-01,1.20080e-01,1.08270e-01,5.52151e-02,9.89981e-01,1564
305000,6.67749e-03,1.21219e-01,1.18818e-01,1.10016e-01,2.88400e-02,9.89979e-01,1569
306000,6.62911e-03,1.17668e-01,1.18971e-01,1.07193e-01,3.15830e-02,9.89969e-01,1574
307000,6.78201e-03,1.18148e-01,1.20294e-01,1.08098e-01,2.71037e-02,9.89990e-01,1579
308000,6.58833e-03,1.19445e-01,1.16701e-01,1.09752e-01,2.41876e-02,9.89975e-01,1583
309000,6.79330e-03,1.20303e-01,1.20129e-01,1.09222e-01,3.03795e-02,9.89976e-01,1588
310000,6.52629e-03,1.13902e-01,1.19035e-01,1.06830e-01,5.76095e-02,9.89980e-01,1593
311000,6.78302e-03,1.19012e-01,1.22620e-01,1.06643e-01,5.26725e-02,9.89977e-01,1598
312000,6.69460e-03,1.18869e-01,1.19878e-01,1.07728e-01,1.00808e-01,9.89973e-01,1603
313000,6.68081e-03,1.20527e-01,1.17988e-01,1.08179e-01,3.66779e-02,9.89969e-01,1608
314000,6.70926e-03,1.18313e-01,1.21378e-01,1.07813e-01,3.86567e-02,9.89984e-01,1613
315000,6.79249e-03,1.19684e-01,1.22251e-01,1.07106e-01,6.39355e-02,9.89963e-01,1618
316000,6.83821e-03,1.23227e-01,1.20555e-01,1.09429e-01,3.10829e-02,9.89980e-01,1623
317000,6.59793e-03,1.15206e-01,1.17922e-01,1.07148e-01,4.20143e-02,9.89980e-01,1628
318000,6.64837e-03,1.17810e-01,1.18920e-01,1.07523e-01,2.92348e-02,9.89991e-01,1633
319000,6.67283e-03,1.21931e-01,1.17448e-01,1.09183e-01,3.59340e-02,9.89975e-01,1638
320000,6.75692e-03,1.23113e-01,1.19809e-01,1.09466e-01,5.87411e-02,9.89972e-01,1643
321000,6.88014e-03,1.26159e-01,1.18083e-01,1.11207e-01,6.25090e-02,9.89980e-01,1648
322000,6.88639e-03,1.21295e-01,1.20291e-01,1.08063e-01,4.92164e-02,9.89988e-01,1653
323000,6.68233e-03,1.18834e-01,1.20822e-01,1.07572e-01,3.67739e-02,9.89970e-01,1658
324000,6.71168e-03,1.22640e-01,1.17696e-01,1.09227e-01,4.38171e-02,9.89978e-01,1663
325000,6.74830e-03,1.18680e-01,1.19088e-01,1.08112e-01,9.54643e-02,9.89974e-01,1668
326000,6.57261e-03,1.21126e-01,1.13884e-01,1.10424e-01,6.65807e-02,9.89987e-01,1673
327000,6.68707e-03,1.17401e-01,1.18207e-01,1.08119e-01,2.56982e-02,9.89981e-01,1678
328000,6.60604e-03,1.20805e-01,1.20181e-01,1.08324e-01,9.79902e-02,9.89978e-01,1683
329000,6.76752e-03,1.23091e-01,1.17685e-01,1.09998e-01,8.74992e-02,9.89963e-01,1688
330000,6.82283e-03,1.24467e-01,1.18870e-01,1.08192e-01,8.18817e-02,9.89974e-01,1693
331000,6.70665e-03,1.18864e-01,1.20193e-01,1.07481e-01,2.43444e-02,9.89977e-01,1698
332000,6.64664e-03,1.17987e-01,1.19605e-01,1.07412e-01,3.84126e-02,9.89984e-01,1703
333000,6.65403e-03,1.21027e-01,1.16330e-01,1.09102e-01,2.42185e-02,9.89984e-01,1708
334000,6.67165e-03,1.18205e-01,1.21736e-01,1.07848e-01,2.42671e-02,9.89974e-01,1713
335000,6.55057e-03,1.18855e-01,1.17870e-01,1.09326e-01,3.32517e-02,9.89993e-01,1718
336000,6.69834e-03,1.22294e-01,1.17842e-01,1.10393e-01,1.15361e-01,9.89993e-01,1723
337000,6.73679e-03,1.18033e-01,1.21753e-01,1.07942e-01,4.00708e-02,9.89982e-01,1728
338000,6.73024e-03,1.22130e-01,1.15146e-01,1.09593e-01,9.01679e-02,9.89970e-01,1733
339000,6.63309e-03,1.20364e-01,1.16832e-01,1.08789e-01,2.94204e-02,9.89976e-01,1738
340000,6.81596e-03,1.21341e-01,1.20010e-01,1.07192e-01,4.70374e-02,9.89973e-01,1743
341000,6.73273e-03,1.17974e-01,1.21922e-01,1.07764e-01,4.91663e-02,9.89989e-01,1748
342000,6.51755e-03,1.22242e-01,1.14479e-01,1.11085e-01,2.73058e-02,9.89985e-01,1753
343000,6.64101e-03,1.20280e-01,1.17789e-01,1.08508e-01,8.54017e-02,9.89966e-01,1758
344000,6.61470e-03,1.17069e-01,1.20006e-01,1.06923e-01,5.70246e-02,9.89967e-01,1763
345000,6.62678e-03,1.19365e-01,1.19915e-01,1.08396e-01,4.84015e-02,9.89973e-01,1768
346000,6.73485e-03,1.23085e-01,1.21041e-01,1.09265e-01,5.61157e-02,9.89972e-01,1773
347000,6.59468e-03,1.20181e-01,1.15368e-01,1.08515e-01,7.12818e-02,9.89964e-01,1778
348000,6.77835e-03,1.20427e-01,1.20654e-01,1.08926e-01,4.55839e-02,9.89977e-01,1783
349000,6.74037e-03,1.19860e-01,1.21963e-01,1.07667e-01,3.55278e-02,9.89983e-01,1788
350000,6.80775e-03,1.18773e-01,1.23887e-01,1.07199e-01,3.91921e-02,9.89992e-01,1793
351000,6.71413e-03,1.19694e-01,1.18656e-01,1.07409e-01,9.70272e-02,9.89984e-01,1798
352000,6.87315e-03,1.23282e-01,1.20599e-01,1.08536e-01,6.84838e-02,9.89971e-01,1803
353000,6.64598e-03,1.21699e-01,1.18076e-01,1.08424e-01,7.57696e-02,9.89975e-01,1808
354000,6.82496e-03,1.21071e-01,1.22438e-01,1.07867e-01,9.79528e-02,9.89981e-01,1813
355000,6.69686e-03,1.18285e-01,1.19689e-01,1.08190e-01,1.37340e-01,9.89978e-01,1818
356000,6.76176e-03,1.18849e-01,1.20501e-01,1.06278e-01,4.12078e-02,9.89982e-01,1823
357000,6.70677e-03,1.21045e-01,1.19526e-01,1.09373e-01,7.52267e-02,9.89974e-01,1828
358000,6.71430e-03,1.18745e-01,1.19334e-01,1.07983e-01,3.60239e-02,9.89969e-01,1833
359000,6.77712e-03,1.20115e-01,1.21814e-01,1.07137e-01,4.56912e-02,9.89977e-01,1838
360000,6.66949e-03,1.17180e-01,1.19023e-01,1.07701e-01,5.99948e-02,9.89974e-01,1843
361000,6.58403e-03,1.17088e-01,1.18295e-01,1.06829e-01,5.80953e-02,9.89967e-01,1848
362000,6.67278e-03,1.19377e-01,1.18938e-01,1.07996e-01,1.11319e-01,9.89973e-01,1853
363000,6.73712e-03,1.21329e-01,1.17667e-01,1.09451e-01,1.09302e-01,9.89967e-01,1858
364000,6.62092e-03,1.16641e-01,1.17371e-01,1.08767e-01,6.94688e-02,9.89981e-01,1863
365000,6.74878e-03,1.18468e-01,1.19051e-01,1.07196e-01,3.87175e-02,9.89974e-01,1868
366000,6.68950e-03,1.21832e-01,1.17692e-01,1.08684e-01,7.07185e-02,9.89981e-01,1873
367000,6.71419e-03,1.18213e-01,1.22446e-01,1.06104e-01,1.03407e-01,9.89983e-01,1878
368000,6.64240e-03,1.17266e-01,1.19932e-01,1.07770e-01,1.06489e-01,9.89979e-01,1883
369000,6.68538e-03,1.17128e-01,1.20841e-01,1.07612e-01,4.39354e-02,9.89976e-01,1888
370000,6.80902e-03,1.22360e-01,1.19418e-01,1.08473e-01,3.17835e-02,9.89969e-01,1893
371000,6.86456e-03,1.19407e-01,1.24930e-01,1.06889e-01,4.21608e-02,9.89988e-01,1898
372000,6.69320e-03,1.22171e-01,1.15331e-01,1.09537e-01,1.46796e-02,9.89980e-01,1902
373000,6.76271e-03,1.20227e-01,1.18528e-01,1.08928e-01,4.63316e-02,9.89972e-01,1907
374000,6.64088e-03,1.18343e-01,1.16469e-01,1.08547e-01,2.78917e-02,9.89991e-01,1912
375000,6.70129e-03,1.18395e-01,1.20356e-01,1.07845e-01,5.26365e-02,9.89967e-01,1917
376000,6.56687e-03,1.18738e-01,1.16073e-01,1.08384e-01,3.82959e-02,9.89992e-01,1922
377000,6.71511e-03,1.20423e-01,1.19035e-01,1.08265e-01,1.78075e-02,9.89978e-01,1927
378000,6.60533e-03,1.21121e-01,1.16066e-01,1.09025e-01,6.46854e-02,9.89972e-01,1932
379000,6.68981e-03,1.20843e-01,1.17040e-01,1.08780e-01,6.74267e-02,9.89979e-01,1937
380000,6.79471e-03,1.19225e-01,1.21368e-01,1.07765e-01,5.42107e-02,9.89979e-01,1942
381000,6.64251e-03,1.20425e-01,1.19974e-01,1.07922e-01,5.55781e-02,9.89988e-01,1947
382000,6.73788e-03,1.17820e-01,1.21091e-01,1.06382e-01,2.73830e-02,9.89976e-01,1952
383000,6.67957e-03,1.20587e-01,1.16418e-01,1.08068e-01,4.19392e-02,9.89968e-01,1957
384000,6.72342e-03,1.19631e-01,1.18797e-01,1.07081e-01,1.40524e-01,9.89975e-01,1962
385000,6.73324e-03,1.22396e-01,1.18594e-01,1.09144e-01,4.87021e-02,9.89971e-01,1967
386000,6.73032e-03,1.18406e-01,1.20149e-01,1.07914e-01,7.17917e-02,9.89978e-01,1972
387000,6.52940e-03,1.17892e-01,1.17706e-01,1.07633e-01,3.43989e-02,9.89977e-01,1977
388000,6.58101e-03,1.21471e-01,1.15309e-01,1.09248e-01,4.85435e-02,9.89969e-01,1982
389000,6.77935e-03,1.21272e-01,1.20877e-01,1.08780e-01,8.66388e-02,9.89964e-01,1987
390000,6.59068e-03,1.16856e-01,1.19689e-01,1.06818e-01,3.63032e-02,9.89968e-01,1992
391000,6.75713e-03,1.18540e-01,1.21159e-01,1.06716e-01,2.95843e-02,9.89987e-01,1997
392000,6.80056e-03,1.19976e-01,1.17751e-01,1.08423e-01,1.37622e-01,9.89957e-01,2002
393000,6.69063e-03,1.20011e-01,1.20768e-01,1.06301e-01,5.26777e-02,9.89980e-01,2007
394000,6.77717e-03,1.17313e-01,1.21171e-01,1.05217e-01,7.39530e-02,9.89975e-01,2012
395000,6.69623e-03,1.18197e-01,1.21443e-01,1.07162e-01,3.68019e-02,9.89979e-01,2017
396000,6.79487e-03,1.22847e-01,1.21422e-01,1.08768e-01,5.15002e-02,9.89969e-01,2022
397000,6.75638e-03,1.20354e-01,1.16449e-01,1.07279e-01,3.66078e-02,9.89974e-01,2027
398000,6.58340e-03,1.17927e-01,1.20529e-01,1.08195e-01,5.27742e-02,9.89979e-01,2032
399000,6.82381e-03,1.21137e-01,1.22653e-01,1.06705e-01,3.69473e-02,9.89965e-01,2037
400000,6.78727e-03,1.21804e-01,1.20363e-01,1.08169e-01,1.41972e-01,9.89969e-01,2042
401000,6.65391e-03,1.19710e-01,1.18202e-01,1.08182e-01,3.24753e-02,9.89975e-01,2047
402000,6.70090e-03,1.22946e-01,1.14473e-01,1.09428e-01,8.59247e-02,9.89981e-01,2052
403000,6.74311e-03,1.21258e-01,1.17504e-01,1.07810e-01,4.82526e-02,9.89973e-01,2057
404000,6.80047e-03,1.17142e-01,1.23175e-01,1.05577e-01,7.14756e-02,9.89985e-01,2062
405000,6.67351e-03,1.20011e-01,1.17331e-01,1.08441e-01,2.37527e-02,9.89983e-01,2067
406000,6.62756e-03,1.23568e-01,1.13449e-01,1.08273e-01,2.07818e-02,9.89974e-01,2072
407000,6.71115e-03,1.17881e-01,1.19226e-01,1.07574e-01,7.60806e-02,9.89977e-01,2077
408000,6.72032e-03,1.18329e-01,1.21488e-01,1.06510e-01,4.32019e-02,9.89960e-01,2082
409000,6.72340e-03,1.22168e-01,1.16955e-01,1.07620e-01,1.27804e-01,9.89965e-01,2087
410000,6.69319e-03,1.17510e-01,1.19125e-01,1.06725e-01,4.30281e-02,9.89970e-01,2092
411000,6.55391e-03,1.19536e-01,1.14778e-01,1.09321e-01,4.90345e-02,9.89984e-01,2097
412000,6.62983e-03,1.23185e-01,1.14832e-01,1.10158e-01,2.20986e-02,9.89979e-01,2102
413000,6.77295e-03,1.19490e-01,1.17990e-01,1.08674e-01,3.88117e-02,9.89955e-01,2107
414000,6.60102e-03,1.18349e-01,1.18065e-01,1.08111e-01,4.04979e-02,9.89988e-01,2112
415000,6.60376e-03,1.19193e-01,1.15823e-01,1.08339e-01,8.71111e-03,9.89973e-01,2117
416000,6.80954e-03,1.18689e-01,1.21992e-01,1.05382e-01,6.48184e-02,9.89973e-01,2122
417000,6.51096e-03,1.15683e-01,1.17680e-01,1.06491e-01,4.28490e-02,9.89984e-01,2127
418000,6.48877e-03,1.21191e-01,1.14993e-01,1.09407e-01,8.54668e-02,9.89979e-01,2132
419000,6.83551e-03,1.17546e-01,1.19041e-01,1.07867e-01,1.05902e-01,9.89982e-01,2137
420000,6.67016e-03,1.22202e-01,1.15283e-01,1.07952e-01,4.23820e-02,9.89983e-01,2142
421000,6.70596e-03,1.20456e-01,1.18601e-01,1.06588e-01,4.69149e-02,9.89975e-01,2147
422000,6.80427e-03,1.17921e-01,1.23794e-01,1.05538e-01,6.07148e-02,9.89968e-01,2152
423000,6.71628e-03,1.20637e-01,1.20872e-01,1.07372e-01,8.38285e-02,9.89978e-01,2157
424000,6.78675e-03,1.22459e-01,1.17537e-01,1.08635e-01,1.38928e-01,9.89978e-01,2162
425000,6.68858e-03,1.18415e-01,1.20919e-01,1.07963e-01,5.60459e-02,9.89969e-01,2167
426000,6.54899e-03,1.14769e-01,1.19480e-01,1.05273e-01,1.39640e-01,9.89974e-01,2172
427000,6.67807e-03,1.21210e-01,1.17569e-01,1.08875e-01,6.62628e-02,9.89977e-01,2176
428000,6.58143e-03,1.19195e-01,1.19153e-01,1.08117e-01,4.68495e-02,9.89975e-01,2181
429000,6.65557e-03,1.21176e-01,1.16941e-01,1.08486e-01,9.07198e-03,9.89972e-01,2186
430000,6.84370e-03,1.20487e-01,1.22031e-01,1.07337e-01,9.72090e-03,9.89976e-01,2191
431000,6.74930e-03,1.18751e-01,1.20977e-01,1.07300e-01,8.56105e-03,9.89985e-01,2196
432000,6.68956e-03,1.18752e-01,1.22610e-01,1.04983e-01,1.33881e-02,9.89975e-01,2201
433000,6.71440e-03,1.22863e-01,1.15469e-01,1.09254e-01,1.63054e-02,9.89981e-01,2206
434000,6.74481e-03,1.21701e-01,1.17384e-01,1.07974e-01,8.38075e-03,9.89985e-01,2211
435000,6.77525e-03,1.19775e-01,1.19009e-01,1.06742e-01,7.80031e-03,9.89980e-01,2216
436000,6.56350e-03,1.15824e-01,1.17845e-01,1.06916e-01,8.11362e-03,9.89986e-01,2221
437000,6.69854e-03,1.16453e-01,1.23150e-01,1.04024e-01,1.07533e-02,9.89973e-01,2226
438000,6.71741e-03,1.18137e-01,1.20383e-01,1.06499e-01,1.22701e-02,9.89975e-01,2231
439000,6.72821e-03,1.18334e-01,1.18886e-01,1.07407e-01,8.76641e-03,9.89983e-01,2236
440000,6.64710e-03,1.22239e-01,1.14431e-01,1.09010e-01,8.52508e-03,9.89972e-01,2241
441000,6.74599e-03,1.22323e-01,1.18801e-01,1.07532e-01,1.04286e-02,9.89978e-01,2246
442000,6.61629e-03,1.18728e-01,1.19885e-01,1.07751e-01,1.40892e-02,9.89990e-01,2251
443000,6.85616e-03,1.22998e-01,1.19141e-01,1.07770e-01,1.53524e-02,9.89978e-01,2256
444000,6.75599e-03,1.22593e-01,1.19142e-01,1.09364e-01,1.49372e-02,9.89974e-01,2261
445000,6.66256e-03,1.21400e-01,1.18362e-01,1.07826e-01,1.23099e-02,9.89980e-01,2266
446000,6.75011e-03,1.21134e-01,1.19754e-01,1.08553e-01,7.76971e-03,9.89975e-01,2271
447000,6.70735e-03,1.20894e-01,1.20668e-01,1.07170e-01,8.09854e-03,9.89983e-01,2276
448000,6.73423e-03,1.19068e-01,1.20965e-01,1.07572e-01,7.77248e-03,9.89983e-01,2281
449000,6.71396e-03,1.22734e-01,1.19609e-01,1.08221e-01,1.40370e-02,9.89984e-01,2286
450000,6.74228e-03,1.21635e-01,1.18667e-01,1.08752e-01,8.72720e-03,9.89981e-01,2291
451000,6.55876e-03,1.21894e-01,1.16595e-01,1.08630e-01,1.18661e-02,9.89986e-01,2296
452000,6.85181e-03,1.18361e-01,1.24662e-01,1.06209e-01,9.91530e-03,9.89985e-01,2301
453000,6.67204e-03,1.17779e-01,1.19631e-01,1.06609e-01,7.54454e-03,9.89970e-01,2306
454000,6.78432e-03,1.18233e-01,1.22206e-01,1.06945e-01,1.56663e-02,9.89981e-01,2311
455000,6.70643e-03,1.23663e-01,1.17750e-01,1.09547e-01,1.44129e-02,9.89987e-01,2316
456000,6.59306e-03,1.17974e-01,1.17886e-01,1.06206e-01,1.09545e-02,9.89977e-01,2321
457000,6.73606e-03,1.15135e-01,1.22725e-01,1.04917e-01,9.39289e-03,9.89981e-01,2326
458000,6.75492e-03,1.18034e-01,1.20600e-01,1.06590e-01,1.51546e-02,9.89982e-01,2331
459000,6.69950e-03,1.21260e-01,1.18176e-01,1.08141e-01,1.11903e-02,9.89981e-01,2336
460000,6.77133e-03,1.21969e-01,1.19461e-01,1.08146e-01,1.01907e-02,9.89984e-01,2341
461000,6.70218e-03,1.22037e-01,1.17165e-01,1.07500e-01,1.03704e-02,9.89986e-01,2346
462000,6.65006e-03,1.17777e-01,1.18724e-01,1.06046e-01,7.36480e-03,9.89982e-01,2351
463000,6.79701e-03,1.18290e-01,1.23192e-01,1.07038e-01,1.46585e-02,9.89980e-01,2356
464000,6.72001e-03,1.25563e-01,1.15996e-01,1.10482e-01,7.74457e-03,9.89984e-01,2361
465000,6.70867e-03,1.18555e-01,1.24311e-01,1.05553e-01,1.39489e-02,9.89986e-01,2366
466000,6.75638e-03,1.18936e-01,1.16643e-01,1.07682e-01,8.75350e-03,9.89979e-01,2371
467000,6.71084e-03,1.20908e-01,1.19568e-01,1.08317e-01,1.45774e-02,9.89980e-01,2376
468000,6.66464e-03,1.24412e-01,1.16643e-01,1.08599e-01,1.32902e-02,9.89983e-01,2381
469000,6.60507e-03,1.24370e-01,1.14734e-01,1.09595e-01,7.63037e-03,9.89982e-01,2386
470000,6.56678e-03,1.18811e-01,1.17703e-01,1.07680e-01,1.22841e-02,9.89981e-01,2391
471000,6.74238e-03,1.24176e-01,1.16233e-01,1.09842e-01,1.93217e-02,9.89981e-01,2396
472000,6.78245e-03,1.20211e-01,1.17548e-01,1.08266e-01,6.97009e-03,9.89982e-01,2401
473000,6.59819e-03,1.17951e-01,1.18484e-01,1.07741e-01,1.24823e-02,9.89989e-01,2406
474000,6.74520e-03,1.20048e-01,1.21072e-01,1.05825e-01,7.39095e-03,9.89976e-01,2411
475000,6.50611e-03,1.19748e-01,1.13985e-01,1.08275e-01,9.19904e-03,9.89981e-01,2416
476000,6.82375e-03,1.20519e-01,1.19508e-01,1.07652e-01,7.32807e-03,9.89982e-01,2421
477000,6.71723e-03,1.17856e-01,1.20714e-01,1.07111e-01,1.38968e-02,9.89988e-01,2426
478000,6.76322e-03,1.18289e-01,1.22778e-01,1.07685e-01,7.51862e-03,9.89979e-01,2431
479000,6.67667e-03,1.17564e-01,1.20367e-01,1.07624e-01,9.18914e-03,9.89975e-01,2436
480000,6.86877e-03,1.20006e-01,1.24784e-01,1.06379e-01,8.47318e-03,9.89977e-01,2441
481000,6.59661e-03,1.19428e-01,1.17011e-01,1.08673e-01,5.68982e-03,9.89984e-01,2446
482000,6.73829e-03,1.20215e-01,1.20424e-01,1.06758e-01,1.24305e-02,9.89983e-01,2451
483000,6.73412e-03,1.20525e-01,1.20814e-01,1.06835e-01,8.92029e-03,9.89976e-01,2456
484000,6.61595e-03,1.20663e-01,1.18739e-01,1.07541e-01,9.97112e-03,9.89986e-01,2461
485000,6.86463e-03,1.22727e-01,1.19894e-01,1.08822e-01,7.16377e-03,9.89985e-01,2466
486000,6.69712e-03,1.19455e-01,1.18208e-01,1.06998e-01,1.57913e-02,9.89983e-01,2471
487000,6.62771e-03,1.23674e-01,1.15487e-01,1.10095e-01,1.47945e-02,9.89984e-01,2476
488000,6.67972e-03,1.17878e-01,1.21311e-01,1.05649e-01,1.09434e-02,9.89986e-01,2481
489000,6.52590e-03,1.16919e-01,1.17530e-01,1.06745e-01,1.17586e-02,9.89980e-01,2486
490000,6.67738e-03,1.17841e-01,1.17415e-01,1.07716e-01,9.51022e-03,9.89987e-01,2491
491000,6.86126e-03,1.23827e-01,1.20563e-01,1.07443e-01,1.03662e-02,9.89983e-01,2496
492000,6.71581e-03,1.18587e-01,1.18009e-01,1.06516e-01,5.42798e-03,9.89984e-01,2501
493000,6.72669e-03,1.20390e-01,1.22266e-01,1.06404e-01,8.76837e-03,9.89982e-01,2506
494000,6.83389e-03,1.22570e-01,1.19190e-01,1.08127e-01,9.22584e-03,9.89983e-01,2511
495000,6.76538e-03,1.17790e-01,1.22798e-01,1.07350e-01,1.15175e-02,9.89980e-01,2516
496000,6.75930e-03,1.17710e-01,1.19201e-01,1.06253e-01,7.47658e-03,9.89978e-01,2521
497000,6.77025e-03,1.17209e-01,1.18904e-01,1.06869e-01,5.64540e-03,9.89994e-01,2526
498000,6.78849e-03,1.23708e-01,1.18556e-01,1.08873e-01,7.53352e-03,9.89977e-01,2531
499000,6.74242e-03,1.22829e-01,1.17235e-01,1.07687e-01,1.37469e-02,9.89982e-01,2536
500000,6.75958e-03,1.20957e-01,1.19569e-01,1.07833e-01,7.90400e-03,9.89973e-01,2541
501000,6.62210e-03,1.20666e-01,1.15844e-01,1.09166e-01,9.94534e-03,9.89984e-01,2546
502000,6.79863e-03,1.19411e-01,1.21914e-01,1.05217e-01,1.59931e-02,9.89986e-01,2551
503000,6.68707e-03,1.17604e-01,1.17989e-01,1.06144e-01,1.23800e-02,9.89976e-01,2556
504000,6.78605e-03,1.23449e-01,1.19021e-01,1.07484e-01,6.88551e-03,9.89981e-01,2561
505000,6.70826e-03,1.16519e-01,1.20729e-01,1.06265e-01,1.33273e-02,9.89984e-01,2566
506000,6.70365e-03,1.19261e-01,1.20926e-01,1.06763e-01,1.30385e-02,9.89973e-01,2571
507000,6.67626e-03,1.16102e-01,1.19925e-01,1.06023e-01,6.16220e-03,9.89978e-01,2576
508000,6.65246e-03,1.22150e-01,1.15768e-01,1.08485e-01,1.52794e-02,9.89968e-01,2581
509000,6.79867e-03,1.21083e-01,1.22234e-01,1.08309e-01,7.79577e-03,9.89977e-01,2586
510000,6.61256e-03,1.16521e-01,1.18232e-01,1.06633e-01,9.66983e-03,9.89982e-01,2591
511000,6.66317e-03,1.16308e-01,1.20558e-01,1.04949e-01,6.05202e-03,9.89979e-01,2596
512000,6.70909e-03,1.16002e-01,1.19931e-01,1.06181e-01,5.52740e-03,9.89978e-01,2601
513000,6.62012e-03,1.19888e-01,1.16644e-01,1.07713e-01,1.15981e-02,9.89982e-01,2606
514000,6.61260e-03,1.21683e-01,1.15513e-01,1.08923e-01,1.07418e-02,9.89972e-01,2611
515000,6.66128e-03,1.15569e-01,1.21593e-01,1.05400e-01,1.25883e-02,9.89977e-01,2616
516000,6.72463e-03,1.18323e-01,1.18751e-01,1.08167e-01,7.30698e-03,9.89986e-01,2621
517000,6.67598e-03,1.16505e-01,1.18575e-01,1.06382e-01,8.18556e-03,9.89990e-01,2626
